metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
data_sent,1631562098,0.000000,,,,,::setup,,,,,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,::setup,,,,,,,,,,script=list-users
iteration_duration,1631562098,11.955609,,,,,::setup,,,,,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,11.563150,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,13.460789,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,13.947359,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,16.551746,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,16.133880,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,17.344884,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
data_received,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
iteration_duration,1631562098,17.991849,,,,,,,,,default,,,,,,script=list-users
iterations,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
success,1631562098,1.000000,,,,,,,,,default,,,,,,script=list-users
data_sent,1631562098,0.000000,,,,,,,,,default,,,,,,script=list-users
